forecast_date,target,target_end_date,location,type,quantile,value
2021-10-31,2 wk ahead inc case,2021-11-13,20171,quantile,0.975,61.36498028408774
2021-10-31,2 wk ahead inc case,2021-11-13,20173,quantile,0.025,297.6404253966537
2021-10-31,2 wk ahead inc case,2021-11-13,20173,quantile,0.100,465.5244768996649
2021-10-31,2 wk ahead inc case,2021-11-13,20173,quantile,0.250,588.822973766408
2021-10-31,2 wk ahead inc case,2021-11-13,20173,quantile,0.500,750.7561109622493
2021-10-31,2 wk ahead inc case,2021-11-13,20173,point,NA,750.7561109622493
2021-10-31,2 wk ahead inc case,2021-11-13,20173,quantile,0.750,910.140959122166
2021-10-31,2 wk ahead inc case,2021-11-13,20173,quantile,0.900,1217.8377979128654
2021-10-31,2 wk ahead inc case,2021-11-13,20173,quantile,0.975,1606.0569471419446
2021-10-31,2 wk ahead inc case,2021-11-13,20175,quantile,0.025,16.05555376764375
2021-10-31,2 wk ahead inc case,2021-11-13,20175,quantile,0.100,24.25673666921936
2021-10-31,2 wk ahead inc case,2021-11-13,20175,quantile,0.250,31.123262517627182
2021-10-31,2 wk ahead inc case,2021-11-13,20175,quantile,0.500,40.267450421730665
2021-10-31,2 wk ahead inc case,2021-11-13,20175,point,NA,40.267450421730665
2021-10-31,2 wk ahead inc case,2021-11-13,20175,quantile,0.750,51.0573497057559
2021-10-31,2 wk ahead inc case,2021-11-13,20175,quantile,0.900,70.93531451125968
2021-10-31,2 wk ahead inc case,2021-11-13,20175,quantile,0.975,96.07641500171886
2021-10-31,2 wk ahead inc case,2021-11-13,20177,quantile,0.025,68.14960462455542
2021-10-31,2 wk ahead inc case,2021-11-13,20177,quantile,0.100,112.38379317591956
2021-10-31,2 wk ahead inc case,2021-11-13,20177,quantile,0.250,148.3263202967755
2021-10-31,2 wk ahead inc case,2021-11-13,20177,quantile,0.500,192.8245373189565
2021-10-31,2 wk ahead inc case,2021-11-13,20177,point,NA,192.8245373189565
2021-10-31,2 wk ahead inc case,2021-11-13,20177,quantile,0.750,229.21222353561905
2021-10-31,2 wk ahead inc case,2021-11-13,20177,quantile,0.900,298.5730959962706
2021-10-31,2 wk ahead inc case,2021-11-13,20177,quantile,0.975,403.11842951873285
2021-10-31,2 wk ahead inc case,2021-11-13,20179,quantile,0.025,2.315862660900517
2021-10-31,2 wk ahead inc case,2021-11-13,20179,quantile,0.100,4.061950797189982
2021-10-31,2 wk ahead inc case,2021-11-13,20179,quantile,0.250,5.483941000936301
2021-10-31,2 wk ahead inc case,2021-11-13,20179,quantile,0.500,7.765832084928848
2021-10-31,2 wk ahead inc case,2021-11-13,20179,point,NA,7.765832084928848
2021-10-31,2 wk ahead inc case,2021-11-13,20179,quantile,0.750,10.39677475152371
2021-10-31,2 wk ahead inc case,2021-11-13,20179,quantile,0.900,14.464979134141592
2021-10-31,2 wk ahead inc case,2021-11-13,20179,quantile,0.975,18.401810568464107
2021-10-31,2 wk ahead inc case,2021-11-13,20181,quantile,0.025,0.6021194284087821
2021-10-31,2 wk ahead inc case,2021-11-13,20181,quantile,0.100,4.136384922450888
2021-10-31,2 wk ahead inc case,2021-11-13,20181,quantile,0.250,9.627183690161925
2021-10-31,2 wk ahead inc case,2021-11-13,20181,quantile,0.500,19.706001602053707
2021-10-31,2 wk ahead inc case,2021-11-13,20181,point,NA,19.706001602053707
2021-10-31,2 wk ahead inc case,2021-11-13,20181,quantile,0.750,33.47366167623384
2021-10-31,2 wk ahead inc case,2021-11-13,20181,quantile,0.900,54.12011860954228
2021-10-31,2 wk ahead inc case,2021-11-13,20181,quantile,0.975,80.41068199036499
2021-10-31,2 wk ahead inc case,2021-11-13,20183,quantile,0.025,1.7218284251309852
2021-10-31,2 wk ahead inc case,2021-11-13,20183,quantile,0.100,4.220801423970204
2021-10-31,2 wk ahead inc case,2021-11-13,20183,quantile,0.250,6.481116375467546
2021-10-31,2 wk ahead inc case,2021-11-13,20183,quantile,0.500,10.422581247387308
2021-10-31,2 wk ahead inc case,2021-11-13,20183,point,NA,10.422581247387308
2021-10-31,2 wk ahead inc case,2021-11-13,20183,quantile,0.750,15.427695834083512
2021-10-31,2 wk ahead inc case,2021-11-13,20183,quantile,0.900,23.228061727719066
2021-10-31,2 wk ahead inc case,2021-11-13,20183,quantile,0.975,33.43043421613524
2021-10-31,2 wk ahead inc case,2021-11-13,20185,quantile,0.025,5.36174597084146
2021-10-31,2 wk ahead inc case,2021-11-13,20185,quantile,0.100,10.792271769786987
2021-10-31,2 wk ahead inc case,2021-11-13,20185,quantile,0.250,14.508927856203698
2021-10-31,2 wk ahead inc case,2021-11-13,20185,quantile,0.500,20.33238399971229
2021-10-31,2 wk ahead inc case,2021-11-13,20185,point,NA,20.33238399971229
2021-10-31,2 wk ahead inc case,2021-11-13,20185,quantile,0.750,26.699303911067872
2021-10-31,2 wk ahead inc case,2021-11-13,20185,quantile,0.900,36.26447771841934
2021-10-31,2 wk ahead inc case,2021-11-13,20185,quantile,0.975,45.72804887617704
2021-10-31,2 wk ahead inc case,2021-11-13,20187,quantile,0.025,0.1758735072997398
2021-10-31,2 wk ahead inc case,2021-11-13,20187,quantile,0.100,0.8609399961327475
2021-10-31,2 wk ahead inc case,2021-11-13,20187,quantile,0.250,1.850190294765257
2021-10-31,2 wk ahead inc case,2021-11-13,20187,quantile,0.500,3.695529496990469
2021-10-31,2 wk ahead inc case,2021-11-13,20187,point,NA,3.695529496990469
2021-10-31,2 wk ahead inc case,2021-11-13,20187,quantile,0.750,6.322153191442737
2021-10-31,2 wk ahead inc case,2021-11-13,20187,quantile,0.900,10.608120487513816
2021-10-31,2 wk ahead inc case,2021-11-13,20187,quantile,0.975,17.350342712134008
2021-10-31,2 wk ahead inc case,2021-11-13,20189,quantile,0.025,3.37307441421584
2021-10-31,2 wk ahead inc case,2021-11-13,20189,quantile,0.100,9.110562707449455
2021-10-31,2 wk ahead inc case,2021-11-13,20189,quantile,0.250,15.137254518175292
2021-10-31,2 wk ahead inc case,2021-11-13,20189,quantile,0.500,25.37712698521844
2021-10-31,2 wk ahead inc case,2021-11-13,20189,point,NA,25.37712698521844
2021-10-31,2 wk ahead inc case,2021-11-13,20189,quantile,0.750,36.52784250493234
2021-10-31,2 wk ahead inc case,2021-11-13,20189,quantile,0.900,53.51471343920381
2021-10-31,2 wk ahead inc case,2021-11-13,20189,quantile,0.975,69.0977327465664
2021-10-31,2 wk ahead inc case,2021-11-13,20191,quantile,0.025,8.919501163603867
2021-10-31,2 wk ahead inc case,2021-11-13,20191,quantile,0.100,15.689639393832474
2021-10-31,2 wk ahead inc case,2021-11-13,20191,quantile,0.250,21.3798329755461
2021-10-31,2 wk ahead inc case,2021-11-13,20191,quantile,0.500,29.39130847380644
2021-10-31,2 wk ahead inc case,2021-11-13,20191,point,NA,29.39130847380644
2021-10-31,2 wk ahead inc case,2021-11-13,20191,quantile,0.750,38.9397455414305
2021-10-31,2 wk ahead inc case,2021-11-13,20191,quantile,0.900,56.03852050609783
2021-10-31,2 wk ahead inc case,2021-11-13,20191,quantile,0.975,80.7109836164135
2021-10-31,2 wk ahead inc case,2021-11-13,20193,quantile,0.025,2.238981764809027
2021-10-31,2 wk ahead inc case,2021-11-13,20193,quantile,0.100,4.34438374696835
2021-10-31,2 wk ahead inc case,2021-11-13,20193,quantile,0.250,6.32965407372875
2021-10-31,2 wk ahead inc case,2021-11-13,20193,quantile,0.500,9.118179626669876
2021-10-31,2 wk ahead inc case,2021-11-13,20193,point,NA,9.118179626669876
2021-10-31,2 wk ahead inc case,2021-11-13,20193,quantile,0.750,12.60009770562278
2021-10-31,2 wk ahead inc case,2021-11-13,20193,quantile,0.900,18.837525070988185
2021-10-31,2 wk ahead inc case,2021-11-13,20193,quantile,0.975,29.36932679575317
2021-10-31,2 wk ahead inc case,2021-11-13,20195,quantile,0.025,1.3014780091486726
2021-10-31,2 wk ahead inc case,2021-11-13,20195,quantile,0.100,3.312801592734317
2021-10-31,2 wk ahead inc case,2021-11-13,20195,quantile,0.250,5.446139888749185
2021-10-31,2 wk ahead inc case,2021-11-13,20195,quantile,0.500,8.898046978091438
2021-10-31,2 wk ahead inc case,2021-11-13,20195,point,NA,8.898046978091438
2021-10-31,2 wk ahead inc case,2021-11-13,20195,quantile,0.750,12.902109889866525
2021-10-31,2 wk ahead inc case,2021-11-13,20195,quantile,0.900,19.363130368316803
2021-10-31,2 wk ahead inc case,2021-11-13,20195,quantile,0.975,27.86526817395255
2021-10-31,2 wk ahead inc case,2021-11-13,20197,quantile,0.025,2.2112883791006093
2021-10-31,2 wk ahead inc case,2021-11-13,20197,quantile,0.100,4.555386170182167
2021-10-31,2 wk ahead inc case,2021-11-13,20197,quantile,0.250,6.742886954551676
2021-10-31,2 wk ahead inc case,2021-11-13,20197,quantile,0.500,10.1763933005872
2021-10-31,2 wk ahead inc case,2021-11-13,20197,point,NA,10.1763933005872
2021-10-31,2 wk ahead inc case,2021-11-13,20197,quantile,0.750,14.45229467971625
2021-10-31,2 wk ahead inc case,2021-11-13,20197,quantile,0.900,21.57783058854884
2021-10-31,2 wk ahead inc case,2021-11-13,20197,quantile,0.975,32.68873768501245
2021-10-31,2 wk ahead inc case,2021-11-13,20199,quantile,0.025,0.5625720604886908
2021-10-31,2 wk ahead inc case,2021-11-13,20199,quantile,0.100,1.4032702106613335
2021-10-31,2 wk ahead inc case,2021-11-13,20199,quantile,0.250,2.279985785859299
2021-10-31,2 wk ahead inc case,2021-11-13,20199,quantile,0.500,3.852317570044169
2021-10-31,2 wk ahead inc case,2021-11-13,20199,point,NA,3.852317570044169
2021-10-31,2 wk ahead inc case,2021-11-13,20199,quantile,0.750,5.954398037958243
2021-10-31,2 wk ahead inc case,2021-11-13,20199,quantile,0.900,9.37842833409201
2021-10-31,2 wk ahead inc case,2021-11-13,20199,quantile,0.975,14.13313278688665
2021-10-31,2 wk ahead inc case,2021-11-13,20201,quantile,0.025,3.2638768869464605
2021-10-31,2 wk ahead inc case,2021-11-13,20201,quantile,0.100,7.076103975231522
2021-10-31,2 wk ahead inc case,2021-11-13,20201,quantile,0.250,10.245625175738114
2021-10-31,2 wk ahead inc case,2021-11-13,20201,quantile,0.500,15.135375143693542
2021-10-31,2 wk ahead inc case,2021-11-13,20201,point,NA,15.135375143693542
2021-10-31,2 wk ahead inc case,2021-11-13,20201,quantile,0.750,21.13749419085781
2021-10-31,2 wk ahead inc case,2021-11-13,20201,quantile,0.900,30.8882488568516
2021-10-31,2 wk ahead inc case,2021-11-13,20201,quantile,0.975,43.13851402332981
2021-10-31,2 wk ahead inc case,2021-11-13,20203,quantile,0.025,1.3473761957789347
2021-10-31,2 wk ahead inc case,2021-11-13,20203,quantile,0.100,3.9725508149123168
2021-10-31,2 wk ahead inc case,2021-11-13,20203,quantile,0.250,7.133011139563783
2021-10-31,2 wk ahead inc case,2021-11-13,20203,quantile,0.500,11.613712070842109
2021-10-31,2 wk ahead inc case,2021-11-13,20203,point,NA,11.613712070842109
2021-10-31,2 wk ahead inc case,2021-11-13,20203,quantile,0.750,16.18565512080085
2021-10-31,2 wk ahead inc case,2021-11-13,20203,quantile,0.900,23.286906430887736
2021-10-31,2 wk ahead inc case,2021-11-13,20203,quantile,0.975,30.50633508055908
2021-10-31,2 wk ahead inc case,2021-11-13,20205,quantile,0.025,8.419852360858316
2021-10-31,2 wk ahead inc case,2021-11-13,20205,quantile,0.100,16.81626154353667
2021-10-31,2 wk ahead inc case,2021-11-13,20205,quantile,0.250,23.19384304726438
2021-10-31,2 wk ahead inc case,2021-11-13,20205,quantile,0.500,32.569482929211674
2021-10-31,2 wk ahead inc case,2021-11-13,20205,point,NA,32.569482929211674
2021-10-31,2 wk ahead inc case,2021-11-13,20205,quantile,0.750,42.46469798253951
2021-10-31,2 wk ahead inc case,2021-11-13,20205,quantile,0.900,58.776540574074666
2021-10-31,2 wk ahead inc case,2021-11-13,20205,quantile,0.975,76.98274929423613
2021-10-31,2 wk ahead inc case,2021-11-13,20207,quantile,0.025,1.3686170806929003
2021-10-31,2 wk ahead inc case,2021-11-13,20207,quantile,0.100,3.31103117641676
2021-10-31,2 wk ahead inc case,2021-11-13,20207,quantile,0.250,5.10742317597419
2021-10-31,2 wk ahead inc case,2021-11-13,20207,quantile,0.500,7.802445957453663
2021-10-31,2 wk ahead inc case,2021-11-13,20207,point,NA,7.802445957453663
2021-10-31,2 wk ahead inc case,2021-11-13,20207,quantile,0.750,10.987123785252312
2021-10-31,2 wk ahead inc case,2021-11-13,20207,quantile,0.900,16.240773904660067
2021-10-31,2 wk ahead inc case,2021-11-13,20207,quantile,0.975,23.61760190991334
2021-10-31,2 wk ahead inc case,2021-11-13,20209,quantile,0.025,65.94749596700915
2021-10-31,2 wk ahead inc case,2021-11-13,20209,quantile,0.100,104.18876006683335
2021-10-31,2 wk ahead inc case,2021-11-13,20209,quantile,0.250,135.23312053230663
2021-10-31,2 wk ahead inc case,2021-11-13,20209,quantile,0.500,171.90722182302412
2021-10-31,2 wk ahead inc case,2021-11-13,20209,point,NA,171.90722182302412
2021-10-31,2 wk ahead inc case,2021-11-13,20209,quantile,0.750,201.15939213732105
2021-10-31,2 wk ahead inc case,2021-11-13,20209,quantile,0.900,258.8981768470663
2021-10-31,2 wk ahead inc case,2021-11-13,20209,quantile,0.975,349.0134492336482
2021-10-31,2 wk ahead inc case,2021-11-13,21001,quantile,0.025,16.515411899596632
2021-10-31,2 wk ahead inc case,2021-11-13,21001,quantile,0.100,32.74559817965576
2021-10-31,2 wk ahead inc case,2021-11-13,21001,quantile,0.250,45.36140668885244
2021-10-31,2 wk ahead inc case,2021-11-13,21001,quantile,0.500,63.27999176082816
2021-10-31,2 wk ahead inc case,2021-11-13,21001,point,NA,63.27999176082816
2021-10-31,2 wk ahead inc case,2021-11-13,21001,quantile,0.750,83.74757229153263
2021-10-31,2 wk ahead inc case,2021-11-13,21001,quantile,0.900,118.904709454406
2021-10-31,2 wk ahead inc case,2021-11-13,21001,quantile,0.975,154.1857304237658
2021-10-31,2 wk ahead inc case,2021-11-13,21003,quantile,0.025,6.068778598398275
2021-10-31,2 wk ahead inc case,2021-11-13,21003,quantile,0.100,12.168863645557622
2021-10-31,2 wk ahead inc case,2021-11-13,21003,quantile,0.250,16.438596040118508
2021-10-31,2 wk ahead inc case,2021-11-13,21003,quantile,0.500,22.10110571680244
2021-10-31,2 wk ahead inc case,2021-11-13,21003,point,NA,22.10110571680244
2021-10-31,2 wk ahead inc case,2021-11-13,21003,quantile,0.750,28.956032235594744
2021-10-31,2 wk ahead inc case,2021-11-13,21003,quantile,0.900,41.15029041820724
2021-10-31,2 wk ahead inc case,2021-11-13,21003,quantile,0.975,58.59114850103341
2021-10-31,2 wk ahead inc case,2021-11-13,21005,quantile,0.025,20.585888708219137
2021-10-31,2 wk ahead inc case,2021-11-13,21005,quantile,0.100,32.697918997552875
2021-10-31,2 wk ahead inc case,2021-11-13,21005,quantile,0.250,41.361540265676815
2021-10-31,2 wk ahead inc case,2021-11-13,21005,quantile,0.500,53.386222378171006
2021-10-31,2 wk ahead inc case,2021-11-13,21005,point,NA,53.386222378171006
2021-10-31,2 wk ahead inc case,2021-11-13,21005,quantile,0.750,67.44996473349607
2021-10-31,2 wk ahead inc case,2021-11-13,21005,quantile,0.900,93.18179871754712
2021-10-31,2 wk ahead inc case,2021-11-13,21005,quantile,0.975,117.2749775617709
2021-10-31,2 wk ahead inc case,2021-11-13,21007,quantile,0.025,5.661096199462008
2021-10-31,2 wk ahead inc case,2021-11-13,21007,quantile,0.100,8.974096015812934
2021-10-31,2 wk ahead inc case,2021-11-13,21007,quantile,0.250,11.621067993560825
2021-10-31,2 wk ahead inc case,2021-11-13,21007,quantile,0.500,15.256677089461885
2021-10-31,2 wk ahead inc case,2021-11-13,21007,point,NA,15.256677089461885
2021-10-31,2 wk ahead inc case,2021-11-13,21007,quantile,0.750,19.35222473634673
2021-10-31,2 wk ahead inc case,2021-11-13,21007,quantile,0.900,26.715958628332107
2021-10-31,2 wk ahead inc case,2021-11-13,21007,quantile,0.975,36.38791614576381
2021-10-31,2 wk ahead inc case,2021-11-13,21009,quantile,0.025,10.94094458285324
2021-10-31,2 wk ahead inc case,2021-11-13,21009,quantile,0.100,21.620401483609463
2021-10-31,2 wk ahead inc case,2021-11-13,21009,quantile,0.250,30.195876161640022
2021-10-31,2 wk ahead inc case,2021-11-13,21009,quantile,0.500,43.880295559140805
2021-10-31,2 wk ahead inc case,2021-11-13,21009,point,NA,43.880295559140805
2021-10-31,2 wk ahead inc case,2021-11-13,21009,quantile,0.750,57.63795887767864
2021-10-31,2 wk ahead inc case,2021-11-13,21009,quantile,0.900,80.7213050668943
2021-10-31,2 wk ahead inc case,2021-11-13,21009,quantile,0.975,116.52305571612112
2021-10-31,2 wk ahead inc case,2021-11-13,21011,quantile,0.025,6.158545381347638
2021-10-31,2 wk ahead inc case,2021-11-13,21011,quantile,0.100,8.993782254218226
2021-10-31,2 wk ahead inc case,2021-11-13,21011,quantile,0.250,10.994619039896248
2021-10-31,2 wk ahead inc case,2021-11-13,21011,quantile,0.500,13.485312628874556
2021-10-31,2 wk ahead inc case,2021-11-13,21011,point,NA,13.485312628874556
2021-10-31,2 wk ahead inc case,2021-11-13,21011,quantile,0.750,15.994415523408412
2021-10-31,2 wk ahead inc case,2021-11-13,21011,quantile,0.900,21.02724599386582
2021-10-31,2 wk ahead inc case,2021-11-13,21011,quantile,0.975,27.610365998607147
2021-10-31,2 wk ahead inc case,2021-11-13,21013,quantile,0.025,7.703862981945033
2021-10-31,2 wk ahead inc case,2021-11-13,21013,quantile,0.100,17.107184441961646
2021-10-31,2 wk ahead inc case,2021-11-13,21013,quantile,0.250,23.03872239815416
2021-10-31,2 wk ahead inc case,2021-11-13,21013,quantile,0.500,30.754608832963665
2021-10-31,2 wk ahead inc case,2021-11-13,21013,point,NA,30.754608832963665
2021-10-31,2 wk ahead inc case,2021-11-13,21013,quantile,0.750,40.2570302394268
2021-10-31,2 wk ahead inc case,2021-11-13,21013,quantile,0.900,56.54794094877157
2021-10-31,2 wk ahead inc case,2021-11-13,21013,quantile,0.975,80.50836100684072
2021-10-31,2 wk ahead inc case,2021-11-13,21015,quantile,0.025,95.99024026930468
2021-10-31,2 wk ahead inc case,2021-11-13,21015,quantile,0.100,138.1819183072692
2021-10-31,2 wk ahead inc case,2021-11-13,21015,quantile,0.250,166.94433569178426
2021-10-31,2 wk ahead inc case,2021-11-13,21015,quantile,0.500,204.75376595679137
2021-10-31,2 wk ahead inc case,2021-11-13,21015,point,NA,204.75376595679137
2021-10-31,2 wk ahead inc case,2021-11-13,21015,quantile,0.750,244.56491377759875
2021-10-31,2 wk ahead inc case,2021-11-13,21015,quantile,0.900,322.57498228393894
2021-10-31,2 wk ahead inc case,2021-11-13,21015,quantile,0.975,412.1455877577224
2021-10-31,2 wk ahead inc case,2021-11-13,21017,quantile,0.025,7.9423087526423535
2021-10-31,2 wk ahead inc case,2021-11-13,21017,quantile,0.100,13.325975109985627
2021-10-31,2 wk ahead inc case,2021-11-13,21017,quantile,0.250,17.071148086979647
2021-10-31,2 wk ahead inc case,2021-11-13,21017,quantile,0.500,22.17838423358344
2021-10-31,2 wk ahead inc case,2021-11-13,21017,point,NA,22.17838423358344
2021-10-31,2 wk ahead inc case,2021-11-13,21017,quantile,0.750,27.89707492602556
2021-10-31,2 wk ahead inc case,2021-11-13,21017,quantile,0.900,38.52361504838872
2021-10-31,2 wk ahead inc case,2021-11-13,21017,quantile,0.975,52.719007116286285
2021-10-31,2 wk ahead inc case,2021-11-13,21019,quantile,0.025,26.73417807210528
2021-10-31,2 wk ahead inc case,2021-11-13,21019,quantile,0.100,43.83661517800933
2021-10-31,2 wk ahead inc case,2021-11-13,21019,quantile,0.250,53.975827479722575
2021-10-31,2 wk ahead inc case,2021-11-13,21019,quantile,0.500,68.07509494957164
2021-10-31,2 wk ahead inc case,2021-11-13,21019,point,NA,68.07509494957164
2021-10-31,2 wk ahead inc case,2021-11-13,21019,quantile,0.750,83.6469522721609
2021-10-31,2 wk ahead inc case,2021-11-13,21019,quantile,0.900,113.30249007239684
2021-10-31,2 wk ahead inc case,2021-11-13,21019,quantile,0.975,148.57963965119572
